0,1
3.312,5.763
3.333,5.553999999999999
3.3369999999999997,5.291
3.3789999999999996,5.324
3.562,5.6579999999999995
3.312,5.386
3.259,5.563
3.302,5.42
3.465,6.053
3.505,5.8839999999999995
3.242,5.7139999999999995
3.201,5.438
3.199,5.439
3.156,5.479
3.114,5.482
3.333,5.351
3.383,5.119
3.514,5.527
3.466,5.205
3.049,5.226
3.1289999999999996,5.6579999999999995
3.168,5.52
3.5069999999999997,5.617999999999999
2.9360000000000004,5.099
3.245,5.789
3.4210000000000003,5.832999999999999
3.0260000000000002,5.395
2.9560000000000004,5.395
3.221,5.541
3.065,5.516
2.975,5.454
3.3710000000000004,5.757000000000001
3.1860000000000004,5.7170000000000005
3.15,5.585
3.3280000000000003,5.712000000000001
3.485,5.709
3.464,5.8260000000000005
3.6830000000000003,5.832000000000001
3.2880000000000003,5.656000000000001
3.298,5.397
3.156,5.348
3.158,5.351
3.201,5.138
3.3960000000000004,5.877000000000001
3.4619999999999997,5.579
3.155,5.376
3.3930000000000002,5.7010000000000005
3.377,5.57
3.2910000000000004,5.545
3.258,5.678
3.272,5.585
3.4339999999999997,5.6739999999999995
3.113,5.715
3.199,5.504
3.113,5.7410000000000005
3.2119999999999997,5.702000000000001
3.377,5.388
3.412,5.3839999999999995
3.4189999999999996,5.662000000000001
3.032,5.159
2.85,5.008
2.8789999999999996,4.902
3.042,5.0760000000000005
3.07,5.395
3.0260000000000002,5.2620000000000005
3.1189999999999998,5.138999999999999
3.19,5.63
3.158,5.609
3.153,5.569
2.8819999999999997,5.412000000000001
3.5610000000000004,6.191
3.484,5.997999999999999
3.594,5.978
3.93,6.154
3.486,6.017
3.438,5.9270000000000005
3.403,6.064
3.8139999999999996,6.579
3.639,6.445
3.5660000000000003,5.85
3.467,5.875
3.8569999999999998,6.006
3.864,6.285
3.772,6.3839999999999995
3.801,6.3660000000000005
3.6510000000000002,6.172999999999999
3.764,6.084
3.67,6.5489999999999995
4.033,6.5729999999999995
4.032,6.45
3.785,6.581
3.7960000000000003,6.172000000000001
3.693,6.272
3.86,6.037000000000001
3.485,6.666
3.463,6.138999999999999
3.81,6.341
3.552,6.449
3.512,6.271
3.6839999999999997,6.218999999999999
3.525,5.718
3.694,5.89
3.892,6.1129999999999995
3.681,6.369
3.755,6.247999999999999
3.786,6.037000000000001
3.806,6.152
3.573,6.0329999999999995
3.763,6.675
3.674,6.153
3.7689999999999997,6.107
3.7910000000000004,6.303
3.9019999999999997,6.183
3.737,6.2589999999999995
3.991,6.563
3.719,6.416
3.897,6.051
3.815,6.245
3.7689999999999997,6.227
3.8569999999999998,6.492999999999999
3.9619999999999997,6.315
3.563,6.059
3.387,5.7620000000000005
3.7710000000000004,5.98
3.582,5.3629999999999995
3.8689999999999998,6.111000000000001
3.594,6.285
3.687,5.979
3.773,6.513
3.69,5.791
3.755,5.979
3.825,6.144
3.2680000000000002,5.8839999999999995
3.395,5.845
3.408,5.776
3.465,5.477
3.574,6.145
3.2310000000000003,5.92
3.286,5.832000000000001
3.472,5.872000000000001
2.9939999999999998,5.472
3.073,5.541
3.074,5.388999999999999
2.967,5.224
2.7769999999999997,5.314
2.687,5.279
2.719,5.176
2.967,5.267
2.911,5.386
2.648,5.317
2.84,5.263
2.7760000000000002,5.405
2.833,5.4079999999999995
2.693,5.22
2.755,5.175
2.675,5.25
2.8489999999999998,5.053
2.745,5.394
2.678,5.444
2.695,5.303999999999999
2.8789999999999996,5.4510000000000005
2.81,5.35
2.847,5.267
2.968,5.332999999999999
2.7939999999999996,5.011
2.9410000000000003,5.105
2.897,5.319
2.8369999999999997,5.417000000000001
2.668,5.176
2.715,5.09
2.701,5.325
2.845,5.167000000000001
2.763,5.088
2.763,5.136
2.641,5.278
2.821,4.981
2.71,5.186
2.642,5.145
2.758,5.18
2.8930000000000002,5.357
2.775,5.09
3.017,5.236000000000001
2.909,5.24
2.85,5.1080000000000005
3.0260000000000002,5.495
2.6830000000000003,5.3629999999999995
2.716,5.412999999999999
2.675,5.088
2.821,5.0889999999999995
2.787,4.899
2.717,5.046
2.804,5.091
2.9530000000000003,5.132000000000001
2.63,5.18
2.975,5.236000000000001
3.1260000000000003,5.16
3.054,5.224
3.128,5.32
2.911,5.41
3.155,5.073
2.989,5.218999999999999
3.135,4.984
2.81,5.0089999999999995
3.091,5.183
2.96,5.204
2.9810000000000003,5.1370000000000005
2.795,5.14
3.2319999999999998,5.236000000000001
2.8360000000000003,5.175
2.9739999999999998,5.242999999999999
